ID,Country,Region,State_Region,LGA_District,long,lat,trial_ID,trial_Code,plotID,treat,rootYield_t_ha,harvestYear,harvestMonth,harvestDate,Hdate,plantingDate,plantYear,plantMonth,plantDate
3718,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5354,-10.8724,ACTLTZ002560,NOT-1,ACPOTZ019854,half_NPK,5.366666667,2019,1,31,31/01/2019,20/02/2018,2018,2,20
3719,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002613,NOT-2,ACPOTZ015876,NPK_micro,9.24,NA,NA,NA,,NA,NA,NA,NA
3720,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002613,NOT-2,ACPOTZ015872,NPK,5.693333333,NA,NA,NA,,NA,NA,NA,NA
3721,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002613,NOT-2,ACPOTZ015871,NPK,7.773333333,NA,NA,NA,,NA,NA,NA,NA
3722,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002613,NOT-2,ACPOTZ015873,PK,13.72666667,NA,NA,NA,,NA,NA,NA,NA
3723,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002613,NOT-2,ACPOTZ015877,half_NPK,9.346666667,NA,NA,NA,,NA,NA,NA,NA
3724,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002613,NOT-2,ACPOTZ015874,NK,2.18,NA,NA,NA,,NA,NA,NA,NA
3725,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002613,NOT-2,ACPOTZ015870,CON,12.32666667,NA,NA,NA,,NA,NA,NA,NA
3726,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002613,NOT-2,ACPOTZ015875,NP,9.813333333,NA,NA,NA,,NA,NA,NA,NA
3727,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002614,NOT-2,ACPOTZ015887,NP,17.14,NA,NA,NA,,NA,NA,NA,NA
3728,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002614,NOT-2,ACPOTZ015884,NPK,5.373333333,NA,NA,NA,,NA,NA,NA,NA
3729,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002614,NOT-2,ACPOTZ015883,NPK,4.373333333,NA,NA,NA,,NA,NA,NA,NA
3730,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002614,NOT-2,ACPOTZ015888,NPK_micro,11.62666667,NA,NA,NA,,NA,NA,NA,NA
3731,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002614,NOT-2,ACPOTZ015885,PK,3.5,NA,NA,NA,,NA,NA,NA,NA
3732,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002614,NOT-2,ACPOTZ015882,CON,5.98,NA,NA,NA,,NA,NA,NA,NA
3733,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002614,NOT-2,ACPOTZ015886,NK,7.846666667,NA,NA,NA,,NA,NA,NA,NA
3734,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,NA,NA,ACTLTZ002614,NOT-2,ACPOTZ015889,half_NPK,15.02,NA,NA,NA,,NA,NA,NA,NA
3735,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5059,-10.875,ACTLTZ002618,NOT-2,ACPOTZ015864,NPK_micro,6.14,2019,2,4,04/02/2019,10/02/2018,2018,2,10
3736,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5059,-10.875,ACTLTZ002618,NOT-2,ACPOTZ015863,NP,4.733333333,2019,2,4,04/02/2019,10/02/2018,2018,2,10
3737,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5059,-10.875,ACTLTZ002618,NOT-2,ACPOTZ015862,NK,10.58666667,2019,2,4,04/02/2019,10/02/2018,2018,2,10
3738,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5059,-10.875,ACTLTZ002618,NOT-2,ACPOTZ015865,half_NPK,1.293333333,2019,2,4,04/02/2019,10/02/2018,2018,2,10
3739,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5059,-10.875,ACTLTZ002618,NOT-2,ACPOTZ015861,PK,4.913333333,2019,2,4,04/02/2019,10/02/2018,2018,2,10
3740,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5059,-10.875,ACTLTZ002618,NOT-2,ACPOTZ015860,NPK,4.12,2019,2,4,04/02/2019,10/02/2018,2018,2,10
3741,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5068,-10.8759,ACTLTZ002620,NOT-2,ACPOTZ019013,NPK_micro,3.746666667,2019,2,3,03/02/2019,09/02/2018,2018,2,9
3742,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5068,-10.8759,ACTLTZ002620,NOT-2,ACPOTZ019859,PK,7.613333333,2019,2,3,03/02/2019,09/02/2018,2018,2,9
3743,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5068,-10.8759,ACTLTZ002620,NOT-2,ACPOTZ019018,half_NPK,5.44,2019,2,3,03/02/2019,09/02/2018,2018,2,9
3744,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5068,-10.8759,ACTLTZ002620,NOT-2,ACPOTZ019012,NP,6.826666667,2019,2,3,03/02/2019,09/02/2018,2018,2,9
3745,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5068,-10.8759,ACTLTZ002620,NOT-2,ACPOTZ019008,NPK,8.98,2019,2,3,03/02/2019,09/02/2018,2018,2,9
3746,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5068,-10.8759,ACTLTZ002620,NOT-2,ACPOTZ019866,NPK,6.826666667,2019,2,3,03/02/2019,09/02/2018,2018,2,9
3747,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5068,-10.8759,ACTLTZ002620,NOT-2,ACPOTZ019011,NK,9.42,2019,2,3,03/02/2019,09/02/2018,2018,2,9
3748,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5068,-10.8759,ACTLTZ002620,NOT-2,ACPOTZ019007,CON,6.106666667,2019,2,3,03/02/2019,09/02/2018,2018,2,9
3749,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002621,NOT-2,ACPOTZ019590,NP,5.546666667,2019,2,5,05/02/2019,13/02/2018,2018,2,13
3750,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002621,NOT-2,ACPOTZ019588,PK,4.046666667,2019,2,5,05/02/2019,13/02/2018,2018,2,13
3751,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002621,NOT-2,ACPOTZ019592,half_NPK,5,2019,2,5,05/02/2019,13/02/2018,2018,2,13
3752,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002621,NOT-2,ACPOTZ019589,NK,4.813333333,2019,2,5,05/02/2019,13/02/2018,2018,2,13
3753,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002621,NOT-2,ACPOTZ019585,CON,3.92,2019,2,5,05/02/2019,13/02/2018,2018,2,13
3754,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002621,NOT-2,ACPOTZ019587,NPK,2.433333333,2019,2,5,05/02/2019,13/02/2018,2018,2,13
3755,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002621,NOT-2,ACPOTZ019591,NPK_micro,8.766666667,2019,2,5,05/02/2019,13/02/2018,2018,2,13
3756,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002621,NOT-2,ACPOTZ019586,NPK,3.593333333,2019,2,5,05/02/2019,13/02/2018,2018,2,13
3757,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002622,NOT-2,ACPOTZ019141,half_NPK,3.353333333,2019,2,6,06/02/2019,13/02/2018,2018,2,13
3758,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002622,NOT-2,ACPOTZ019597,CON,3.493333333,2019,2,6,06/02/2019,13/02/2018,2018,2,13
3759,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002622,NOT-2,ACPOTZ019139,NP,0.62,2019,2,6,06/02/2019,13/02/2018,2018,2,13
3760,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002622,NOT-2,ACPOTZ019600,PK,2.746666667,2019,2,6,06/02/2019,13/02/2018,2018,2,13
3761,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002622,NOT-2,ACPOTZ019598,NPK,1.8,2019,2,6,06/02/2019,13/02/2018,2018,2,13
3762,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002622,NOT-2,ACPOTZ019601,NK,4.24,2019,2,6,06/02/2019,13/02/2018,2018,2,13
3763,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002622,NOT-2,ACPOTZ019140,NPK_micro,3.64,2019,2,6,06/02/2019,13/02/2018,2018,2,13
3764,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5082,-10.873,ACTLTZ002622,NOT-2,ACPOTZ019599,NPK,6.573333333,2019,2,6,06/02/2019,13/02/2018,2018,2,13
3765,Tanzania,Tanzania Coastal Region,Mtwara,Mtwara,39.7359,-10.5886,ACTLTZ002627,NOT-1,ACPOTZ019129,NPK,11.53333333,2019,3,24,24/03/2019,04/01/2018,2018,1,4
3766,Tanzania,Tanzania Coastal Region,Mtwara,Mtwara,39.7359,-10.5886,ACTLTZ002627,NOT-1,ACPOTZ019128,CON,8.053333333,2019,3,24,24/03/2019,04/01/2018,2018,1,4
3767,Tanzania,Tanzania Coastal Region,Mtwara,Mtwara,39.7359,-10.5886,ACTLTZ002627,NOT-1,ACPOTZ019132,NK,4.706666667,2019,3,24,24/03/2019,04/01/2018,2018,1,4
3768,Tanzania,Tanzania Coastal Region,Mtwara,Mtwara,39.7359,-10.5886,ACTLTZ002627,NOT-1,ACPOTZ019135,half_NPK,6.393333333,2019,3,24,24/03/2019,04/01/2018,2018,1,4
3769,Tanzania,Tanzania Coastal Region,Mtwara,Mtwara,39.7359,-10.5886,ACTLTZ002627,NOT-1,ACPOTZ019131,PK,5.58,2019,3,24,24/03/2019,04/01/2018,2018,1,4
3770,Tanzania,Tanzania Coastal Region,Mtwara,Mtwara,39.7359,-10.5886,ACTLTZ002627,NOT-1,ACPOTZ019130,NPK,7.526666667,2019,3,24,24/03/2019,04/01/2018,2018,1,4
3771,Tanzania,Tanzania Coastal Region,Mtwara,Mtwara,39.7359,-10.5886,ACTLTZ002627,NOT-1,ACPOTZ019133,NP,6.32,2019,3,24,24/03/2019,04/01/2018,2018,1,4
3772,Tanzania,Tanzania Coastal Region,Mtwara,Mtwara,39.7359,-10.5886,ACTLTZ002627,NOT-1,ACPOTZ019134,NPK_micro,7.54,2019,3,24,24/03/2019,04/01/2018,2018,1,4
3773,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5315,-10.8656,ACTLTZ002649,NOT-2,ACPOTZ019104,PK,0.633333333,2019,2,2,02/02/2019,02/02/2018,2018,2,2
3774,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5315,-10.8656,ACTLTZ002649,NOT-2,ACPOTZ019107,NPK_micro,2.926666667,2019,2,2,02/02/2019,02/02/2018,2018,2,2
3775,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5315,-10.8656,ACTLTZ002649,NOT-2,ACPOTZ019101,CON,2.64,2019,2,2,02/02/2019,02/02/2018,2018,2,2
3776,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5315,-10.8656,ACTLTZ002649,NOT-2,ACPOTZ019102,NPK,0.713333333,2019,2,2,02/02/2019,02/02/2018,2018,2,2
3777,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5315,-10.8656,ACTLTZ002649,NOT-2,ACPOTZ019108,half_NPK,0.866666667,2019,2,2,02/02/2019,02/02/2018,2018,2,2
3778,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5315,-10.8656,ACTLTZ002649,NOT-2,ACPOTZ019103,NPK,2.493333333,2019,2,2,02/02/2019,02/02/2018,2018,2,2
3779,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5315,-10.8656,ACTLTZ002649,NOT-2,ACPOTZ019105,NK,2.72,2019,2,2,02/02/2019,02/02/2018,2018,2,2
3780,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5315,-10.8656,ACTLTZ002649,NOT-2,ACPOTZ019106,NP,0.76,2019,2,2,02/02/2019,02/02/2018,2018,2,2
3781,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5533,-10.8776,ACTLTZ002651,NOT-2,ACPOTZ019051,half_NPK,4.313333333,NA,NA,NA,,NA,NA,NA,NA
3782,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5518,-10.8682,ACTLTZ002655,NOT-2,ACPOTZ019065,NPK_micro,2.326666667,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3783,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5518,-10.8682,ACTLTZ002655,NOT-2,ACPOTZ019063,NK,7.773333333,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3784,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5518,-10.8682,ACTLTZ002655,NOT-2,ACPOTZ019061,NPK,11.78,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3785,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5518,-10.8682,ACTLTZ002655,NOT-2,ACPOTZ019066,half_NPK,8.446666667,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3786,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5518,-10.8682,ACTLTZ002655,NOT-2,ACPOTZ019064,NP,5.126666667,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3787,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5518,-10.8682,ACTLTZ002655,NOT-2,ACPOTZ019059,CON,8.153333333,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3788,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5518,-10.8682,ACTLTZ002655,NOT-2,ACPOTZ019060,NPK,4.633333333,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3789,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5518,-10.8682,ACTLTZ002655,NOT-2,ACPOTZ019062,PK,9.213333333,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3790,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5334,-10.8663,ACTLTZ002656,NOT-1,ACPOTZ019534,NP,0.646666667,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3791,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5334,-10.8663,ACTLTZ002656,NOT-1,ACPOTZ019533,NK,2.183333333,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3792,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5334,-10.8663,ACTLTZ002656,NOT-1,ACPOTZ019532,PK,2.013333333,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3793,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5334,-10.8663,ACTLTZ002656,NOT-1,ACPOTZ019535,NPK_micro,3.36,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3794,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5334,-10.8663,ACTLTZ002656,NOT-1,ACPOTZ019536,half_NPK,2.793333333,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3795,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5334,-10.8663,ACTLTZ002656,NOT-1,ACPOTZ019531,NPK,5.573333333,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3796,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5334,-10.8663,ACTLTZ002656,NOT-1,ACPOTZ019529,CON,2.366666667,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3797,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5334,-10.8663,ACTLTZ002656,NOT-1,ACPOTZ019530,NPK,2.573333333,2019,1,31,31/01/2019,09/02/2018,2018,2,9
3798,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5357,-10.8724,ACTLTZ002660,NOT-1,ACPOTZ019522,NK,4.386666667,2019,1,31,31/01/2019,20/02/2018,2018,2,20
3799,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5357,-10.8724,ACTLTZ002660,NOT-1,ACPOTZ019524,NPK_micro,3.146666667,2019,1,31,31/01/2019,20/02/2018,2018,2,20
3800,Tanzania,Tanzania Coastal Region,Mtwara,Tandahimba,39.5357,-10.8724,ACTLTZ002660,NOT-1,ACPOTZ019521,PK,5.713333333,2019,1,31,31/01/2019,20/02/2018,2018,2,20
3801,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3997,-10.8277,ACTLTZ002661,NOT-1,ACPOTZ019083,NPK,21.26666667,2019,3,22,22/03/2019,01/01/2018,2018,1,1
3802,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3997,-10.8277,ACTLTZ002661,NOT-1,ACPOTZ019089,half_NPK,15.70666667,2019,3,22,22/03/2019,01/01/2018,2018,1,1
3803,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3997,-10.8277,ACTLTZ002661,NOT-1,ACPOTZ019085,PK,16.29333333,2019,3,22,22/03/2019,01/01/2018,2018,1,1
3804,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3997,-10.8277,ACTLTZ002661,NOT-1,ACPOTZ019087,NP,17.47333333,2019,3,22,22/03/2019,01/01/2018,2018,1,1
3805,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3997,-10.8277,ACTLTZ002661,NOT-1,ACPOTZ019084,NPK,15.22666667,2019,3,22,22/03/2019,01/01/2018,2018,1,1
3806,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3997,-10.8277,ACTLTZ002661,NOT-1,ACPOTZ019086,NK,15.42666667,2019,3,22,22/03/2019,01/01/2018,2018,1,1
3807,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3997,-10.8277,ACTLTZ002661,NOT-1,ACPOTZ019082,CON,21.14,2019,3,22,22/03/2019,01/01/2018,2018,1,1
3808,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4002,-10.6878,ACTLTZ002667,NOT-1,ACPOTZ015965,NPK,5.3,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3809,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4002,-10.6878,ACTLTZ002667,NOT-1,ACPOTZ015966,PK,9.453333333,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3810,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4002,-10.6878,ACTLTZ002667,NOT-1,ACPOTZ015969,NPK_micro,6.32,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3811,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4002,-10.6878,ACTLTZ002667,NOT-1,ACPOTZ015964,NPK,4.7,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3812,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4002,-10.6878,ACTLTZ002667,NOT-1,ACPOTZ015967,NK,3.106666667,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3813,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4002,-10.6878,ACTLTZ002667,NOT-1,ACPOTZ015970,half_NPK,8.24,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3814,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4002,-10.6878,ACTLTZ002667,NOT-1,ACPOTZ015963,NP,8.433333333,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3815,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3245,-10.616,ACTLTZ002673,NOT-1,ACPOTZ015935,CON,19.40666667,2019,3,14,14/03/2019,13/02/2018,2018,2,13
3816,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3245,-10.616,ACTLTZ002673,NOT-1,ACPOTZ015940,NP,14.24,2019,3,14,14/03/2019,13/02/2018,2018,2,13
3817,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3245,-10.616,ACTLTZ002673,NOT-1,ACPOTZ015938,PK,13.44,2019,3,14,14/03/2019,13/02/2018,2018,2,13
3818,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3245,-10.616,ACTLTZ002673,NOT-1,ACPOTZ015936,NPK,20.04,2019,3,14,14/03/2019,13/02/2018,2018,2,13
3819,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3245,-10.616,ACTLTZ002673,NOT-1,ACPOTZ015941,NPK_micro,19.65333333,2019,3,14,14/03/2019,13/02/2018,2018,2,13
3820,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3245,-10.616,ACTLTZ002673,NOT-1,ACPOTZ015937,NPK,21.66,2019,3,14,14/03/2019,13/02/2018,2018,2,13
3821,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3245,-10.616,ACTLTZ002673,NOT-1,ACPOTZ015942,half_NPK,22.35,2019,3,14,14/03/2019,13/02/2018,2018,2,13
3822,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3245,-10.616,ACTLTZ002673,NOT-1,ACPOTZ015939,NK,18.34666667,2019,3,14,14/03/2019,13/02/2018,2018,2,13
3823,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4308,-10.6568,ACTLTZ002674,NOT-2,ACPOTZ015927,NK,6.62,2019,3,16,16/03/2019,10/02/2018,2018,2,10
3824,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4308,-10.6568,ACTLTZ002674,NOT-2,ACPOTZ015926,PK,4.52,2019,3,16,16/03/2019,10/02/2018,2018,2,10
3825,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4308,-10.6568,ACTLTZ002674,NOT-2,ACPOTZ015923,CON,11.43666667,2019,3,16,16/03/2019,10/02/2018,2018,2,10
3826,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4308,-10.6568,ACTLTZ002674,NOT-2,ACPOTZ015929,NPK_micro,7.426666667,2019,3,16,16/03/2019,10/02/2018,2018,2,10
3827,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4308,-10.6568,ACTLTZ002674,NOT-2,ACPOTZ015928,NP,7.223333333,2019,3,16,16/03/2019,10/02/2018,2018,2,10
3828,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4308,-10.6568,ACTLTZ002674,NOT-2,ACPOTZ015925,NPK,8.226666667,2019,3,16,16/03/2019,10/02/2018,2018,2,10
3829,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4308,-10.6568,ACTLTZ002674,NOT-2,ACPOTZ015924,NPK,8.066666667,2019,3,16,16/03/2019,10/02/2018,2018,2,10
3830,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4308,-10.6568,ACTLTZ002674,NOT-2,ACPOTZ015930,half_NPK,5.306666667,2019,3,16,16/03/2019,10/02/2018,2018,2,10
3831,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3921,-10.6518,ACTLTZ002675,NOT-2,ACPOTZ015915,NK,8.446666667,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3832,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3921,-10.6518,ACTLTZ002675,NOT-2,ACPOTZ015911,CON,9.64,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3833,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3921,-10.6518,ACTLTZ002675,NOT-2,ACPOTZ015916,NP,6.926666667,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3834,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3921,-10.6518,ACTLTZ002675,NOT-2,ACPOTZ015917,NPK_micro,10.54666667,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3835,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3921,-10.6518,ACTLTZ002675,NOT-2,ACPOTZ015914,PK,11.36666667,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3836,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3921,-10.6518,ACTLTZ002675,NOT-2,ACPOTZ015918,half_NPK,9.9,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3837,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3921,-10.6518,ACTLTZ002675,NOT-2,ACPOTZ015912,NPK,11.62,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3838,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.3921,-10.6518,ACTLTZ002675,NOT-2,ACPOTZ015913,NPK,9.553333333,2019,3,17,17/03/2019,17/02/2018,2018,2,17
3839,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4059,-10.6314,ACTLTZ002681,NOT-2,ACPOTZ019606,NP,9.753333333,2019,3,18,18/03/2019,17/02/2018,2018,2,17
3840,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4059,-10.6314,ACTLTZ002681,NOT-2,ACPOTZ019608,half_NPK,10.42666667,2019,3,18,18/03/2019,17/02/2018,2018,2,17
3841,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4059,-10.6314,ACTLTZ002681,NOT-2,ACPOTZ019605,NK,13.78,2019,3,18,18/03/2019,17/02/2018,2018,2,17
3842,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4059,-10.6314,ACTLTZ002681,NOT-2,ACPOTZ019607,NPK_micro,13.59333333,2019,3,18,18/03/2019,17/02/2018,2018,2,17
3843,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4059,-10.6314,ACTLTZ002681,NOT-2,ACPOTZ020093,PK,6.86,2019,3,18,18/03/2019,17/02/2018,2018,2,17
3844,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4059,-10.6314,ACTLTZ002681,NOT-2,ACPOTZ019602,NPK,11.07333333,2019,3,18,18/03/2019,17/02/2018,2018,2,17
3845,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4059,-10.6314,ACTLTZ002681,NOT-2,ACPOTZ020069,CON,10.36,2019,3,18,18/03/2019,17/02/2018,2018,2,17
3846,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4059,-10.6314,ACTLTZ002681,NOT-2,ACPOTZ019603,NPK,12.86,2019,3,18,18/03/2019,17/02/2018,2018,2,17
3847,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4059,-10.6314,ACTLTZ002682,NOT-2,ACPOTZ019910,NK,3.193333333,2019,3,19,19/03/2019,19/02/2018,2018,2,19
3848,Tanzania,Tanzania Coastal Region,Mtwara,Newala,39.4059,-10.6314,ACTLTZ002682,NOT-2,ACPOTZ019616,PK,2.42,2019,3,19,19/03/2019,19/02/2018,2018,2,19
